"ID","manufacturer","model","model_name","year","body_style","power","ccm","cylinders","steering","transmission","drive","fuel","condition","price"
228806,"Lancia","Appia","Appia",1961,"Saloon",35,1090,4,"Left (LHD)","Manual","Rear","Petrol","Original",8500
228657,"FIAT","Dino","Dino 2400 Spider",1972,"Convertible",132,2418,6,"Left (LHD)","Manual","Rear","Petrol","Authentic",250000
249414,"FIAT","1100","1100 B",1949,"Saloon",26,1089,4,"Left (LHD)","Manual","Rear","Petrol","Restoration project",4500
229337,"FIAT","750","750 Vignale Spider",1963,"Convertible",23,767,4,"Left (LHD)","Manual","Rear","Petrol","Recreation",39000
255278,"Alfa Romeo","Giulia","Giulia 1300 Super",1971,"Saloon",65,1290,4,"Left (LHD)","Manual","Rear","Petrol","Original",16200
256156,"Singer","Nine","4AB Roadster",1951,"Convertible",26,1074,4,"Right (RHD)","Manual","Rear","Petrol","Original",24000
229228,"Rover","100","100",1960,"Saloon",76,2625,6,"Left (LHD)","Manual","Rear","Petrol","Original",8000
249411,"FIAT","130","130 / 3200",1976,"Saloon",121,3235,6,"Left (LHD)","Automatic","Rear","Petrol","Original",21000
256091,"FIAT","600","600 D",1963,"Saloon",23,767,4,"Left (LHD)","Manual","Rear","Petrol","Original",7500
255714,"Alfa Romeo","Spider","1600 Spider",1972,"Convertible",80,1570,4,"Left (LHD)","Manual","Rear","Petrol","Original",23800
255285,"Alfa Romeo","1750","1750 Berlina",1971,"Saloon",83,1779,4,"Left (LHD)","Manual","Rear","Petrol","Original",18000
233088,"Mercedes-Benz","E-Class","E 200",1995,"Convertible",100,1998,4,"Left (LHD)","Manual","Rear","Petrol","Original",13500
232751,"Mercedes-Benz","123","280 CE",1979,"Coupe",136,2746,6,"Left (LHD)","Manual","Rear","Petrol","Original",13000
229225,"Steyr-Puch","500","500 D",1962,"Saloon",14,493,2,"Left (LHD)","Manual","Rear","Petrol","Recreation",25000
243827,"Ford","Mustang","Mustang GT",2007,"Coupe",224,4606,8,"Left (LHD)","Automatic","Rear","Petrol","Original",28900
229407,"Audi","80","Coupe - 2.8E",1993,"Coupe",128,2771,6,"Left (LHD)","Manual","Front","Petrol","Original",5900
162254,"Chevrolet","Corvette","Corvette Sting Ray Convertible",1963,"Convertible",221,5359,8,"Left (LHD)","Manual","Rear","Petrol","Original",68000
236533,"Chevrolet","Corvette","Corvette Sting Ray Convertible",1965,"Convertible",276,5359,8,"Left (LHD)","Manual","Rear","Petrol","Authentic",115000
243826,"Ford","Ranchero","Ranchero GT",1970,"Pick-up",224,5752,8,"Left (LHD)","Automatic","Rear","Petrol","Authentic",24500
188265,"Lincoln","Town Car","Town Car",1989,"Saloon",110,4942,8,"Left (LHD)","Automatic","Rear","Petrol","Original",9900
249701,"Chevrolet","Corvette","Corvette Sting Ray Convertible",1965,"Convertible",268,5359,8,"Left (LHD)","Manual","Rear","Petrol","Restored",155000
218485,"Oldsmobile","F-85","F-85",1961,"Estate",160,3532,8,"Left (LHD)","Manual","Rear","Petrol","Authentic",24000
206909,"Chevrolet","Caprice","Caprice Station Wagon",1984,"Estate",112,5001,8,"Left (LHD)","Automatic","Rear","Petrol","Authentic",15000
263942,"Mercedes-Benz","SL-Class","190 SL",1960,"Convertible",77,1897,4,"Left (LHD)","Manual","Rear","Petrol","Original",139900
256478,"Mercedes-Benz","SL-Class","350 SL",1980,"Convertible",147,3499,8,"Left (LHD)","Automatic","Rear","Petrol","Original",29950
236644,"Jaguar","XJ S","XJ-SC V12",1985,"Convertible",220,5345,12,"Left (LHD)","Automatic","Rear","Petrol","Original",29950
229294,"Volkswagen","Beetle","Beetle 1303 LS",1977,"Convertible",37,1570,4,"Left (LHD)","Manual","Rear","Petrol","Original",49950
225457,"Renault","Monasix","Monasix",1928,"Convertible",19,1474,4,"Left (LHD)","Manual","Rear","Petrol","Original",27950
263954,"Jaguar","XK","XK 150 3.4 S FHC",1958,"Coupe",187,3442,6,"Left (LHD)","Manual","Rear","Petrol","Original",79000
263958,"Porsche","911","911 GT3 RS",2016,"Coupe",368,3996,6,"Right (RHD)","Semi-Automatic","Rear","Petrol","Original",176932
263957,"Mercedes-Benz","SL-Class","SL 350",2003,"Convertible",180,3724,6,"Right (RHD)","Automatic","Rear","Petrol","Original",15383
263956,"Mercedes-Benz","SL-Class","SL 500",2003,"Convertible",225,4966,8,"Right (RHD)","Semi-Automatic","Rear","Petrol","Original",16571
263955,"Jaguar","F-Pace","F-Pace 30d",2017,"4x4",221,2993,6,"Right (RHD)","Manual","4WD","Diesel","Original",27261
263952,"Land Rover","Range Rover Sport","Range Rover Sport TDV6",2014,"4x4",190,2993,6,"Right (RHD)","Automatic","4WD","Diesel","Original",43880
263951,"Mazda","MX-5","MX-5 1.8",1997,"Convertible",96,1840,4,"Right (RHD)","Manual","Rear","Petrol","Original",9443
145694,"Mercedes-Benz","SL-Class","380 SL",1982,"Convertible",118,3818,8,"Left (LHD)","Automatic","Rear","Petrol","Original",38500
214079,"EMW","327","327-2",1952,"Convertible",40,1971,6,"Left (LHD)","Manual","Rear","Petrol","Authentic",134990
263943,"Alfa Romeo","75","75 1.8",1990,"Saloon",88,1779,4,"Left (LHD)","Manual","Rear","Petrol","Original",5500
263945,"Volkswagen","Beetle","Beetle 1300",1966,"Saloon",24,1192,4,"Left (LHD)","Manual","Rear","Petrol","Part-Restored",14745
251501,"Jaguar","E-Type","E-Type",1967,"Coupe",198,4235,6,"Left (LHD)","Manual","Rear","Petrol","Restored",125000
263938,"Porsche","356","356 B 1600",1962,"Coupe",44,1582,4,"Left (LHD)","Manual","Rear","Petrol","Original",72000
263937,"Porsche","911","911 SC 3.0",1983,"Coupe",150,2994,6,"Left (LHD)","Manual","Rear","Petrol","Original",49500
263932,"Porsche","911","911 Turbo 3.3",1980,"Coupe",221,3299,6,"Left (LHD)","Manual","Rear","Petrol","Original",92500
263911,"Mercedes-Benz","SL-Class","450 SL",1975,"Convertible",134,4529,8,"Left (LHD)","Automatic","Rear","Petrol","Original",23500
259263,"Citroën","SM","SM",1972,"Coupe",132,2965,6,"Left (LHD)","Manual","Front","Petrol","Original",29950
259264,"Alfa Romeo","GTV","1750 GT Veloce",1969,"Coupe",99,1779,4,"Left (LHD)","Manual","Rear","Petrol","Original",39950
263080,"Rolland-Pilain","Type B25","Type B25",1927,"Saloon",18,1924,4,"Left (LHD)","Manual","Rear","Petrol","Original",59500
263922,"BMW","3.0","3.0 CSi",1973,"Coupe",147,2985,6,"Left (LHD)","Manual","Rear","Petrol","Part-Restored",86400
263919,"FIAT","500","500 L",1971,"Saloon",13,499,2,"Left (LHD)","Manual","Rear","Petrol","Original",7900
263816,"Mercedes-Benz","SL-Class","300 SL",1987,"Convertible",132,2,6,"Left (LHD)","Automatic","Rear","Petrol","Original",75000
263806,"Porsche","911","911 Turbo 3.3",1993,"Coupe",235,3299,6,"Right (RHD)","Manual","Rear","Petrol","Original",149995
263904,"Ferrari","Portofino","Portofino",2020,"Convertible",456,3588,8,"Right (RHD)","Automatic","Rear","Petrol","Original",196490
263908,"Rolls-Royce","Cullinan","Cullinan",2018,"4x4",420,6592,12,"Right (RHD)","Automatic","4WD","Petrol","Original",367346
263857,"MG","Midget","Midget 1500",1974,"Convertible",51,1493,4,"Right (RHD)","Manual","Rear","Petrol","Original",13950
263861,"Toyota","Land Cruiser","Land Cruiser FJ 40",1984,"4x4",88,4197,6,"Left (LHD)","Manual","4WD","Petrol","Original",47950
263858,"Packard","Standard Eight","Standard Eight 626",1929,"Saloon",66,5230,8,"Left (LHD)","Manual","Rear","Petrol","Original",49950
263896,"Peugeot","106","106 1.3 Rallye",1995,"Small car",74,1294,4,"Left (LHD)","Manual","Front","Petrol","Original",10999
263885,"FIAT","126","126",1975,"Saloon",17,594,2,"Left (LHD)","Manual","Rear","Petrol","Original",8900
263879,"Jaguar","Mk II","Mk II 2.4",1961,"Saloon",89,2483,6,"Left (LHD)","Manual","Rear","Petrol","Original",26000
263882,"Autobianchi","Bianchina","Bianchina Trasformabile",1959,"Convertible",13,479,2,"Left (LHD)","Manual","Rear","Petrol","Original",15200
263900,"Chevrolet","Corvette","Corvette Convertible",1991,"Convertible",181,5739,8,"Left (LHD)","Automatic","Rear","Petrol","Original",26000
263906,"Land Rover","Range Rover","Range Rover Autobiography SDV8",2017,"4x4",249,4367,8,"Right (RHD)","Automatic","4WD","Diesel","Original",107241
263905,"Land Rover","Range Rover","Range Rover V8 SV Autobiography",2019,"4x4",416,5000,8,"Right (RHD)","Automatic","4WD","Petrol","Original",142988
263902,"Bentley","Flying Spur","Flying Spur V8 S",2016,"Saloon",388,3993,8,"Right (RHD)","Automatic","4WD","Petrol","Original",98304
263864,"Bentley","Continental GTC","Continental GTC V8",2012,"Convertible",373,3993,8,"Right (RHD)","Automatic","4WD","Petrol","Original",81021
263863,"Bentley","Continental GTC","Continental GTC",2010,"Convertible",412,5998,12,"Right (RHD)","Automatic","4WD","Petrol","Original",83410
263860,"Bentley","Brooklands","Brooklands",2008,"Coupe",395,6761,8,"Right (RHD)","Automatic","Rear","Petrol","Original",142988
263839,"BMW","8 Series","850i",1991,"Coupe",220,4988,12,"Left (LHD)","Automatic","Rear","Petrol","Original",37961
263834,"Mercedes-Benz","S-Class","560 SEL",1988,"Saloon",221,5547,8,"Left (LHD)","Automatic","Rear","Petrol","Original",59381
263852,"Citroën","2 CV","2 CV 6",1988,"Saloon",21,602,2,"Left (LHD)","Manual","Front","Petrol","Original",15950
263854,"Daihatsu","Fourtrak","Fourtrak 2.8 TD",1988,"4x4",65,2765,4,"Left (LHD)","Manual","4WD","Petrol","Original",25950
259834,"Bentley","Mark VI","Mark VI Park Ward",1951,"Convertible",101,4257,6,"Right (RHD)","Manual","Rear","Petrol","Original",229950
263831,"Lotus","Elan","Elan SE",1992,"Convertible",123,1588,4,"Right (RHD)","Manual","Rear","Petrol","Original",17769
263828,"Land Rover","Discovery Sport","Discovery Sport 2.0 TD4",2016,"4x4",132,1999,4,"Right (RHD)","Automatic","Rear","Petrol","Original",38130
263829,"Porsche","911","911 Carrera 3.2",1984,"Convertible",152,3164,6,"Left (LHD)","Manual","Rear","Petrol","Original",59900
263798,"Hyundai","S-Coupé","S-Coupé 1.5 Turbo",1995,"Coupe",66,1468,4,"Right (RHD)","Automatic","Front","Petrol","Original",4760
263814,"FIAT","500","500 L",1971,"Saloon",13,499,2,"Left (LHD)","Manual","Rear","Petrol","Restored",7000
263817,"Porsche","Boxster","Boxster",1999,"Convertible",150,2480,6,"Left (LHD)","Manual","Rear","Petrol","Original",25000
263745,"Volkswagen","Karmann Ghia","Karmann Ghia 1600 L",1968,"Coupe",40,1584,4,"Left (LHD)","Manual","Rear","Petrol","Restored",49900
229318,"Jaguar","XJ S","XJ-S 3.6",1988,"Coupe",168,3590,6,"Left (LHD)","Manual","Rear","Petrol","Original",19900
211221,"Jaguar","XK8","XKR",1998,"Coupe",267,3996,8,"Left (LHD)","Automatic","Rear","Petrol","Original",14900
209622,"Mercedes-Benz","SL-Class","280 SL",1969,"Convertible",125,2778,6,"Left (LHD)","Manual","Rear","Petrol","Original",89000
218698,"Land Rover","86","86",1955,"4x4",38,1997,4,"Left (LHD)","Manual","4WD","Petrol","Restored",45000
221889,"Rover","216","216 GTi",1993,"Convertible",90,1590,4,"Left (LHD)","Manual","Front","Petrol","Original",4900
229734,"Opel","Speedster","Speedster 2.2",2001,"Convertible",108,2198,4,"Left (LHD)","Manual","Rear","Petrol","Original",23900
217921,"Audi","A6","RS6 Avant",2002,"Estate",331,4172,8,"Left (LHD)","Automatic","4WD","Petrol","Original",19900
229579,"Renault","R 21","R 21 TXI",1992,"Saloon",103,1995,4,"Left (LHD)","Manual","Front","Petrol","Original",6900
205241,"Jaguar","XK","XK 120 FHC",1952,"Coupe",119,3442,6,"Left (LHD)","Manual","Rear","Petrol","Restored",95000
151602,"BMW","8 Series","840Ci",1993,"Coupe",210,3982,8,"Left (LHD)","Automatic","Rear","Petrol","Original",24900
173214,"Land Rover","Range Rover","Range Rover Classic Vogue SE",1990,"4x4",103,3914,8,"Left (LHD)","Manual","4WD","Petrol","Restored",19900
185648,"Mercedes-Benz","220","220 SE b",1965,"Convertible",88,2195,6,"Left (LHD)","Manual","Rear","Petrol","Original",149000
222883,"Volkswagen","Corrado","Corrado G60 1.8",1990,"Coupe",118,1781,4,"Left (LHD)","Manual","Front","Petrol","Original",9900
263808,"Volkswagen","Transporter","T1 Brasil",1973,"Bus",38,1493,4,"Left (LHD)","Manual","Rear","Petrol","Original",44900
263813,"Jaguar","E-Type","E-Type 3.8 Flat Floor",1961,"Convertible",198,3781,6,"Left (LHD)","Manual","Rear","Petrol","Original",215000
263812,"Porsche","911","911 Carrera S",1997,"Coupe",210,3600,6,"Right (RHD)","Manual","Rear","Petrol","Original",154898
263620,"FIAT","850","850 Coupe",1966,"Coupe",35,843,4,"Left (LHD)","Manual","Rear","Petrol","Original",10900
263617,"FIAT","850","850 Sport Spider",1971,"Convertible",38,903,4,"Left (LHD)","Manual","Rear","Petrol","Original",19900
263800,"Ford","Mustang","Mustang 289",1967,"Coupe",149,4727,8,"Left (LHD)","Automatic","Rear","Petrol","Restoration project",26900
263774,"Ferrari","348","348 TB",1990,"Coupe",221,3405,8,"Left (LHD)","Manual","Rear","Petrol","Original",69500
263795,"BMW","Series 4","M4",2015,"Coupe",317,2979,6,"Left (LHD)","Manual","Rear","Petrol","Original",57000
263778,"Ford","Mustang","Mustang 351",1970,"Convertible",179,5689,8,"Left (LHD)","Automatic","Rear","Petrol","Original",72000
263779,"Ferrari","360","360 Spider",2002,"Convertible",294,3586,8,"Left (LHD)","Manual","Rear","Petrol","Original",118000
263761,"Jaguar","XK","XK 150 SE FHC",1962,"Coupe",157,3442,6,"Left (LHD)","Manual","Rear","Petrol","Original",95000
196342,"Mercedes-Benz","S-Class","S 320",1995,"Saloon",170,3199,6,"Left (LHD)","Automatic","Rear","Petrol","Original",21301
263751,"Renault","R 5","R 5",1980,"Saloon",33,1108,4,"Left (LHD)","Manual","Front","Petrol","Restoration project",3600
263752,"Alfa Romeo","75","75 1.6",1991,"Saloon",81,1570,4,"Left (LHD)","Manual","Rear","Petrol","Original",8500
263777,"Volkswagen","Beetle","Beetle 1303",1975,"Convertible",37,1584,4,"Left (LHD)","Manual","Rear","Petrol","Restored",34980
263753,"MG","MGB","MGB GT",1974,"Coupe",103,1798,4,"Right (RHD)","Manual","Rear","Petrol","Authentic",23500
263654,"Mercedes-Benz","SL-Class","SL 600",1995,"Convertible",290,5987,12,"Left (LHD)","Automatic","Rear","Petrol","Authentic",32900
263662,"Maserati","Spyder","Spyder 4200",2002,"Convertible",287,4244,8,"Right (RHD)","Automatic","Rear","Petrol","Original",24663
263661,"Citroën","Traction Avant","Traction Avant 7 C",1955,"Saloon",42,1911,4,"Right (RHD)","Manual","Rear","Petrol","Restored",26987
263688,"Porsche","356","356 B 1600 Super 90",1962,"Convertible",66,1582,4,"Left (LHD)","Manual","Rear","Petrol","Original",135000
263710,"Daimler","XJ","XJ 3.6",1987,"Saloon",157,3590,6,"Left (LHD)","Automatic","Rear","Petrol","Original",7000
263744,"Porsche","911","911 GT3",2004,"Coupe",280,3598,6,"Left (LHD)","Manual","Rear","Petrol","Original",75000
263741,"Chevrolet","Bel Air","Bel Air Sport Sedan",1957,"Saloon",169,5000,8,"Left (LHD)","Automatic","Rear","Petrol","Part-Restored",29500
263660,"Porsche","911","911 Carrera 3.2",1986,"Convertible",170,3164,6,"Left (LHD)","Manual","Rear","Petrol","Original",85000
263738,"BMW","7 Series","750i",1995,"Saloon",240,5379,12,"Left (LHD)","Automatic","Rear","Petrol","Original",22200
263721,"Jaguar","XK8","XK XK8S",1998,"Convertible",209,3996,8,"Left (LHD)","Automatic","Rear","Petrol","Original",31600
263686,"Ford","Model A","Model A Tudor Sedan",1930,"Saloon",29,3285,4,"Left (LHD)","Manual","Rear","Petrol","Original",16800
263670,"Ford","F-Series","F-100",1953,"Pick-up",213,4900,8,"Left (LHD)","Automatic","Rear","Petrol","Restored",32300
263659,"Porsche","911","911 Carrera 4 GTS",2012,"Coupe",300,3800,6,"Right (RHD)","Semi-Automatic","4WD","Petrol","Original",74995
263653,"Mercedes-Benz","SL-Class","300 SL",1987,"Convertible",140,2962,6,"Right (RHD)","Automatic","Rear","Petrol","Original",31711
263648,"Jaguar","XJ S","XJS 6.0",1994,"Convertible",227,5993,12,"Left (LHD)","Automatic","Rear","Petrol","Original",38759
263651,"PGO","Cévennes","Cévennes",2010,"Convertible",103,1998,4,"Right (RHD)","Manual","Rear","Petrol","Original",34500
263658,"Porsche","911","911 Carrera 4 GTS",2012,"Coupe",300,3800,6,"Right (RHD)","Automatic","4WD","Petrol","Original",91127
263631,"Devin","TR 125","TR",1957,"Convertible",103,1998,4,"Left (LHD)","Manual","Rear","Petrol","Restored",68000
198760,"Abarth","850","Fiat 850 TC",1963,"Saloon",38,847,4,"Left (LHD)","Manual","Rear","Petrol","Recreation",24000
263630,"Franklin","Airman","Aiman",1932,"Saloon",74,3700,6,"Left (LHD)","Manual","Rear","Petrol","Restored",93000
263647,"Jaguar","XJ S","XJS 6.0",1994,"Convertible",207,5993,12,"Left (LHD)","Automatic","Rear","Petrol","Original",41696
263644,"Morgan","Plus 4","Plus 4",1952,"Convertible",70,1991,4,"Right (RHD)","Manual","Rear","Petrol","Restored",35854
263638,"Mercedes-Benz","SL-Class","300 SL",1989,"Convertible",140,2996,6,"Right (RHD)","Automatic","Rear","Petrol","Original",44079
263614,"Porsche","911","911 2.0 L",1968,"Coupe",97,1991,6,"Left (LHD)","Manual","Rear","Petrol","Restored",77646
263628,"Daimler","SP 250","SP 250",1960,"Convertible",104,2547,8,"Right (RHD)","Manual","Rear","Petrol","Restored",45887
263615,"Chevrolet","Corvette","Corvette",1959,"Convertible",172,4683,8,"Left (LHD)","Manual","Rear","Petrol","Original",82366
263608,"Jaguar","E-Type","E-Type V12",1973,"Convertible",234,5343,12,"Right (RHD)","Automatic","Rear","Petrol","Part-Restored",95200
263622,"Lancia","Fulvia","Fulvia 1.3 S",1972,"Coupe",69,1298,4,"Right (RHD)","Manual","Rear","Petrol","Original",53554
263618,"Alfa Romeo","GTV","2000 GT Veloce",1975,"Coupe",96,1962,4,"Right (RHD)","Manual","Rear","Petrol","Original",58831
263610,"Jaguar","XK","XK 150 SE FHC",1959,"Coupe",160,3442,6,"Right (RHD)","Manual","Rear","Petrol","Original",99844
263616,"Porsche","911","911 Carrera",1996,"Coupe",210,3600,6,"Right (RHD)","Manual","Rear","Petrol","Original",76350
263642,"Triumph","TR 3","TR 3A",1958,"Convertible",74,1991,4,"Right (RHD)","Manual","Rear","Petrol","Original",41109
263601,"Jaguar","Mk VII","Mk VII",1952,"Saloon",118,3442,6,"Right (RHD)","Manual","Rear","Petrol","Restored",66718
263591,"Mercedes-Benz","SL-Class","450 SL",1976,"Convertible",165,4520,8,"Left (LHD)","Automatic","Rear","Petrol","Original",19900
241638,"Jaguar","XK","XK 4.2",2006,"Coupe",219,4196,8,"Right (RHD)","Automatic","Rear","Petrol","Original",7328
199142,"Mercedes-Benz","Ponton","190 b",1961,"Saloon",59,1,4,"Left (LHD)","Manual","Rear","Petrol","Original",20000
263590,"Porsche","911","911 2.0",1965,"Coupe",96,1991,6,"Left (LHD)","Manual","Rear","Petrol","Restored",185000
263585,"Aston Martin","Vantage","V8 Vantage S",2017,"Coupe",321,4735,8,"Left (LHD)","Semi-Automatic","Rear","Petrol","Original",69000
263587,"Volkswagen","Transporter","T1 minibus",1962,"Bus",25,1700,4,"Left (LHD)","Manual","Rear","Petrol","Authentic",47541
260872,"Ferrari","Testarossa","Testarossa",1987,"Coupe",287,4943,12,"Left (LHD)","Manual","Rear","Petrol","Original",120000
263366,"Volkswagen","Golf","Golf Mk II 1.8",1989,"Saloon",62,1781,4,"Right (RHD)","Automatic","Front","Petrol","Original",2970
263544,"FIAT","500","500 C Topolino",1952,"Convertible",12,569,4,"Left (LHD)","Manual","Rear","Petrol","Authentic",14338
263531,"Lamborghini","Urraco","Urraco P 250",1974,"Coupe",162,2463,8,"Left (LHD)","Manual","Rear","Petrol","Original",145000
109907,"Volkswagen","Golf","Golf III GTI 2.0",1993,"Saloon",85,2000,4,"Left (LHD)","Manual","Front","Petrol","Original",5900
109933,"Volvo","240","244 GLE",1983,"Saloon",86,1985,4,"Left (LHD)","Manual","Rear","Petrol","Original",7900
109953,"Alfa Romeo","Giulia","Giulia 1300 Super",1971,"Saloon",65,1290,4,"Left (LHD)","Manual","Rear","Petrol","Original",14900
263552,"Mercedes-Benz","280","280 S",1971,"Saloon",103,2778,6,"Left (LHD)","Automatic","Rear","Petrol","Original",14500
263555,"Chrysler","Newport","Newport",1962,"Saloon",198,5913,8,"Left (LHD)","Automatic","Rear","Petrol","Original",18000
263580,"Mercedes-Benz","/8","250",1971,"Saloon",96,2496,6,"Left (LHD)","Manual","Rear","Petrol","Original",4200
263583,"Mercedes-Benz","O 319","O 319",1967,"Bus",59,3400,4,"Left (LHD)","Manual","Rear","Diesel","Restoration project",12900
251498,"Land Rover","Range Rover","Range Rover Classic 3.9",1989,"4x4",127,3914,8,"Left (LHD)","Automatic","4WD","Petrol","Original",33500
263551,"Triumph","Herald","Herald 13/60",1970,"Convertible",45,1296,4,"Left (LHD)","Manual","Rear","Petrol","Restored",27500
